11	86171087	86171147	Med13_1	900	-	86171087	86171098
11	86298136	86298196	Rnft1_1	900	+	86298185	86298196
11	86358261	86358321	Rps6kb1_1	900	-	86358261	86358272
11	86358483	86358543	Tubd1_1	900	+	86358532	86358543
11	86497283	86497343	Tmem49_1	900	-	86497283	86497294
11	86497526	86497586	Ptrh2_1	900	+	86497575	86497586
11	86543771	86543831	Cltc_2	900	-	86543771	86543782
11	86571011	86571071	Cltc_1	900	-	86571011	86571022
11	86621095	86621155	Dhx40_1	900	-	86621095	86621106
11	86807213	86807273	Ypel2_1	900	-	86807213	86807224
11	86887553	86887613	Gdpd1_1	900	-	86887553	86887564
11	86900260	86900320	1200011M11Rik_1	900	-	86900260	86900271
11	86922187	86922247	Prr11_1	900	-	86922187	86922198
11	86922713	86922773	Fam33a_1	900	+	86922762	86922773
11	86940527	86940587	Trim37_1	900	+	86940576	86940587
11	87172529	87172589	Ppm1e_1	900	-	87172529	87172540
11	87217988	87218048	Rad51c_1	900	-	87217988	87217999
11	87218485	87218545	Tex14_1	900	+	87218534	87218545
11	87236319	87236379	U1A_1	900	+	87236368	87236379
11	87394513	87394573	Sept4_1	900	+	87394562	87394573
11	87405639	87405699	Mtmr4_1	900	+	87405688	87405699
11	87406423	87406483	Mtmr4_2	900	+	87406472	87406483
11	87430643	87430703	Hsf5_1	900	+	87430692	87430703
11	87551003	87551063	Supt4h1_1	900	+	87551052	87551063
11	87573993	87574053	Bzrap1_1	900	+	87574042	87574053
11	87607216	87607276	Mpo_1	900	+	87607265	87607276
11	87639431	87639491	Lpo_1	900	-	87639431	87639442
11	87666667	87666727	Mks1_1	900	+	87666716	87666727
11	87689023	87689083	Epx_1	900	-	87689023	87689034
11	87799846	87799906	Dynll2_3	900	-	87799846	87799857
11	87800996	87801056	Dynll2_2	900	-	87800996	87801007
11	87811768	87811828	Dynll2_1	900	-	87811768	87811779
11	87861173	87861233	Srsf1_1	900	+	87861222	87861233
11	87881733	87881793	Vezf1_1	900	+	87881782	87881793
11	87912679	87912739	Cuedc1_1	900	+	87912728	87912739
11	88017874	88017934	Mrps23_1	900	+	88017923	88017934
11	88107510	88107570	1700106J16Rik_1	900	+	88107559	88107570
11	88579531	88579591	Msi2_1	900	-	88579531	88579542
11	88712792	88712852	Akap1_2	900	-	88712792	88712803
11	88725855	88725915	Akap1_1	900	-	88725855	88725866
11	88816701	88816761	Scpep1_1	900	-	88816701	88816712
11	88831517	88831577	Coil_1	900	+	88831566	88831577
11	88835213	88835273	Coil_2	900	+	88835262	88835273
11	88860716	88860776	Trim25_1	900	+	88860765	88860776
11	88922087	88922147	Dgke_1	900	-	88922087	88922098
11	88935188	88935248	Gm525_1	900	+	88935237	88935248
11	89163858	89163918	Nog_1	900	-	89163858	89163869
11	89280215	89280275	4932411E22Rik_1	900	-	89280215	89280226
11	89399838	89399898	Ankfn1_1	900	-	89399838	89399849
11	89864169	89864229	Pctp_1	900	-	89864169	89864180
11	89891597	89891657	Tmem100_1	900	+	89891646	89891657
11	90048944	90049004	Mmd_1	900	+	90048993	90049004
11	90249529	90249589	Hlf_3	900	-	90249529	90249540
11	90250951	90251011	Hlf_2	900	-	90250951	90250962
11	90252222	90252282	Hlf_1	900	-	90252222	90252233
11	90410213	90410273	Stxbp4_2	900	-	90410213	90410224
11	90499378	90499438	Stxbp4_1	900	-	90499378	90499389
11	90499454	90499514	Cox11_1	900	+	90499503	90499514
11	90524493	90524553	Tom1l1_2	900	-	90524493	90524504
11	90548882	90548942	Tom1l1_1	900	-	90548882	90548893
11	91438699	91438759	Kif2b_1	900	-	91438699	91438710
11	92959630	92959690	Car10_1	900	+	92959679	92959690
11	92960683	92960743	Car10_2	900	+	92960732	92960743
11	93747014	93747074	Utp18_1	900	-	93747014	93747025
11	93747457	93747517	Mbtd1_1	900	+	93747506	93747517
11	93748210	93748270	Mbtd1_2	900	+	93748259	93748270
11	93817211	93817271	Nme2_1	900	-	93817211	93817222
11	93829575	93829635	Nme1_1	900	-	93829575	93829586
11	93857355	93857415	Spag9_1	900	+	93857404	93857415
11	93874969	93875029	Spag9_2	900	+	93875018	93875029
11	93905469	93905529	Spag9_3	900	+	93905518	93905529
11	94072703	94072763	Tob1_1	900	+	94072752	94072763
11	94104026	94104086	Wfikkn2_1	900	-	94104026	94104037
11	94161340	94161400	Luc7l3_2	900	-	94161340	94161351
11	94183233	94183293	Luc7l3_1	900	-	94183233	94183244
11	94189315	94189375	Ankrd40_1	900	+	94189364	94189375
11	94254276	94254336	Abcc3_1	900	-	94254276	94254287
11	94304580	94304640	Cacna1g_2	900	-	94304580	94304591
11	94335365	94335425	Cacna1g_1	900	-	94335365	94335376
11	94346614	94346674	Spata20_1	900	-	94346614	94346625
11	94361235	94361295	Epn3_1	900	-	94361235	94361246
11	94368597	94368657	Mycbpap_3	900	-	94368597	94368608
11	94371461	94371521	Mycbpap_2	900	-	94371461	94371472
11	94382803	94382863	Mycbpap_1	900	-	94382803	94382814
11	94426314	94426374	Chad_1	900	+	94426363	94426374
11	94463192	94463252	Acsf2_1	900	-	94463192	94463203
11	94491041	94491101	Lrrc59_1	900	+	94491090	94491101
11	94515031	94515091	Mrpl27_1	900	+	94515080	94515091
11	94515046	94515106	Eme1_1	900	-	94515046	94515057
11	94538725	94538785	Xylt2_1	900	-	94538725	94538736
11	94565802	94565862	Gm11541_1	900	-	94565802	94565813
11	94644006	94644066	Tmem92-ps_2	900	-	94644006	94644017
11	94693305	94693365	Tmem92-ps_1	900	-	94693305	94693316
11	94797516	94797576	CA11_1	900	+	94797565	94797576
11	94828895	94828955	Hils1_1	900	+	94828944	94828955
11	94834767	94834827	Sgca_2	900	-	94834767	94834778
11	94837682	94837742	Sgca_1	900	-	94837682	94837693
11	94852250	94852310	Ppp1r9b_1	900	+	94852299	94852310
11	94857420	94857480	Ppp1r9b_2	900	+	94857469	94857480
11	94871178	94871238	Samd14_1	900	+	94871227	94871238
11	94902646	94902706	Pdk2_1	900	-	94902646	94902657
11	94937971	94938031	Itga3_2	900	-	94937971	94937982
11	94938114	94938174	Itga3_1	900	-	94938114	94938125
11	94981381	94981441	Dlx3_1	900	+	94981430	94981441
11	95006947	95007007	Dlx4_1	900	-	95006947	95006958
11	95122847	95122907	Tac4_1	900	+	95122896	95122907
11	95171507	95171567	Myst2_1	900	-	95171507	95171518
11	95198282	95198342	Fam117a_1	900	+	95198331	95198342
11	95246168	95246228	Slc35b1_1	900	+	95246217	95246228
11	95275353	95275413	Spop_1	900	+	95275402	95275413
11	95375857	95375917	Nxph3_1	900	-	95375857	95375868
11	95448950	95449010	Ngfr_1	900	-	95448950	95448961
11	95528264	95528324	Phb_1	900	+	95528313	95528324
11	95685770	95685830	Phospho1_1	900	+	95685819	95685830
11	95703559	95703619	Gngt2_1	900	+	95703608	95703619
11	95703743	95703803	Abi3_1	900	-	95703743	95703754
11	95703957	95704017	Gngt2_2	900	+	95704006	95704017
11	95776178	95776238	B4galnt2_1	900	-	95776178	95776189
11	95867247	95867307	Igf2bp1_1	900	-	95867247	95867258
11	95885814	95885874	Gip_1	900	+	95885863	95885874
11	95896186	95896246	Snf8_1	900	+	95896235	95896246
11	95926664	95926724	Ube2z_1	900	-	95926664	95926675
11	95936922	95936982	Atp5g1_1	900	-	95936922	95936933
11	95973275	95973335	Calcoco2_1	900	-	95973275	95973286
11	95994920	95994980	Ttll6_1	900	+	95994969	95994980
11	96055569	96055629	Hoxb13_1	900	+	96055618	96055629
11	96132594	96132654	Hoxb9_1	900	+	96132643	96132654
11	96147910	96147970	Hoxb7_1	900	+	96147959	96147970
11	96160386	96160446	Hoxb6_1	900	+	96160435	96160446
11	96164969	96165029	Hoxb5_1	900	+	96165018	96165029
11	96179423	96179483	Hoxb4_1	900	+	96179472	96179483
11	96184519	96184579	Hoxb3_1	900	+	96184568	96184579
11	96205212	96205272	Hoxb3_2	900	+	96205261	96205272
11	96212896	96212956	Hoxb2_1	900	+	96212945	96212956
11	96227168	96227228	Hoxb1_1	900	+	96227217	96227228
11	96638832	96638892	Snx11_1	900	-	96638832	96638843
11	96650440	96650500	Cbx1_1	900	+	96650489	96650500
11	96685301	96685361	Nfe2l1_5	900	-	96685301	96685312
11	96685449	96685509	Nfe2l1_4	900	-	96685449	96685460
11	96689487	96689547	Nfe2l1_3	900	-	96689487	96689498
11	96690796	96690856	Nfe2l1_2	900	-	96690796	96690807
11	96691236	96691296	Nfe2l1_1	900	-	96691236	96691247
11	96711140	96711200	Copz2_1	900	+	96711189	96711200
11	96777717	96777777	Cdk5rap3_1	900	-	96777717	96777728
11	96790608	96790668	Prr15l_1	900	+	96790657	96790668
11	96805147	96805207	Pnpo_1	900	-	96805147	96805158
11	96838981	96839041	Sp2_1	900	-	96838981	96838992
11	96874833	96874893	Sp6_1	900	+	96874882	96874893
11	96880027	96880087	Sp6_2	900	+	96880076	96880087
11	96891212	96891272	Scrn2_1	900	+	96891261	96891272
11	96902627	96902687	Lrrc46_1	900	-	96902627	96902638
11	96902846	96902906	Mrpl10_1	900	+	96902895	96902906
11	96912086	96912146	Osbpl7_1	900	+	96912135	96912146
11	96976634	96976694	Tbx21_1	900	-	96976634	96976645
11	97011069	97011129	Tbkbp1_1	900	-	97011069	97011080
11	97049213	97049273	Kpnb1_1	900	-	97049213	97049224
11	97141873	97141933	Npepps_1	900	-	97141873	97141884
11	97177120	97177180	Mrpl45_1	900	+	97177169	97177180
11	97213369	97213429	Gpr179_1	900	-	97213369	97213380
11	97223565	97223625	Socs7_1	900	+	97223614	97223625
11	97311423	97311483	Arhgap23_1	900	+	97311472	97311483
11	97436504	97436564	Srcin1_1	900	-	97436504	97436515
11	97491041	97491101	E130012A19Rik_1	900	-	97491041	97491052
11	97524486	97524546	Mllt6_1	900	+	97524535	97524546
11	97547196	97547256	Cisd3_1	900	+	97547245	97547256
11	97560613	97560673	Pcgf2_3	900	-	97560613	97560624
11	97560984	97561044	Pcgf2_2	900	-	97560984	97560995
11	97561639	97561699	Pcgf2_1	900	-	97561639	97561650
11	97564698	97564758	Psmb3_1	900	+	97564747	97564758
11	97606017	97606077	Pip4k2b_1	900	-	97606017	97606028
11	97627859	97627919	Cwc25_1	900	-	97627859	97627870
11	97637357	97637417	1700001P01Rik_1	900	-	97637357	97637368
11	97643686	97643746	Rpl23_1	900	-	97643686	97643697
11	97660933	97660993	Lasp1_1	900	+	97660982	97660993
11	97745430	97745490	Fbxo47_1	900	-	97745430	97745441
11	97847736	97847796	Plxdc1_1	900	-	97847736	97847747
11	97857482	97857542	Arl5c_1	900	-	97857482	97857493
11	97879624	97879684	Cacnb1_2	900	-	97879624	97879635
11	97883912	97883972	Cacnb1_1	900	-	97883912	97883923
11	97887974	97888034	Rpl19_1	900	+	97888023	97888034
11	97888222	97888282	Rpl19_2	900	+	97888271	97888282
11	97914658	97914718	Stac2_1	900	-	97914658	97914669
11	98010885	98010945	Fbxl20_2	900	-	98010885	98010896
11	98011351	98011411	Fbxl20_1	900	-	98011351	98011362
11	98014237	98014297	CO5_1	900	-	98014237	98014248
11	98054235	98054295	Med1_2	900	-	98054235	98054246
11	98054586	98054646	Med1_1	900	-	98054586	98054597
11	98064596	98064656	Cdk12_1	900	+	98064645	98064656
11	98190919	98190979	Neurod2_1	900	-	98190919	98190930
11	98209990	98210050	Ppp1r1b_1	900	+	98210039	98210050
11	98211508	98211568	Ppp1r1b_2	900	+	98211557	98211568
11	98219683	98219743	Stard3_1	900	+	98219732	98219743
11	98245088	98245148	Tcap_1	900	+	98245137	98245148
11	98247890	98247950	Pnmt_1	900	+	98247939	98247950
11	98261743	98261803	Pgap3_1	900	-	98261743	98261754
11	98273778	98273838	Erbb2_1	900	+	98273827	98273838
11	98300283	98300343	1810046J19Rik_1	900	-	98300283	98300294
11	98308315	98308375	Grb7_1	900	+	98308364	98308375
11	98339551	98339611	Ikzf3_2	900	-	98339551	98339562
11	98407232	98407292	Ikzf3_1	900	-	98407232	98407243
11	98412349	98412409	Zpbp2_1	900	+	98412398	98412409
11	98448548	98448608	Ormdl3_1	900	-	98448548	98448559
11	98487613	98487673	Gsdma3_1	900	+	98487662	98487673
11	98508031	98508091	Gsdma2_1	900	+	98508080	98508091
11	98525615	98525675	Gsdma_1	900	+	98525664	98525675
11	98543830	98543890	Psmd3_1	900	+	98543879	98543890
11	98562608	98562668	Csf3_1	900	+	98562657	98562668
11	98590722	98590782	Med24_1	900	-	98590722	98590733
11	98603075	98603135	Thra_1	900	+	98603124	98603135
11	98614788	98614848	Thra_2	900	+	98614837	98614848
11	98636530	98636590	Nr1d1_1	900	-	98636530	98636541
11	98656821	98656881	Msl1_1	900	+	98656870	98656881
11	98659923	98659983	Msl1_2	900	+	98659972	98659983
11	98671116	98671176	Casc3_1	900	+	98671165	98671176
11	98698084	98698144	Rapgefl1_1	900	+	98698133	98698144
11	98724902	98724962	Wipf2_1	900	+	98724951	98724962
11	98798974	98799034	Rara_1	900	+	98799023	98799034
11	98801197	98801257	Rara_2	900	+	98801246	98801257
11	98821743	98821803	Rara_3	900	+	98821792	98821803
11	98826136	98826196	Rara_4	900	+	98826185	98826196
11	98844297	98844357	Gjd3_1	900	-	98844297	98844308
11	98885493	98885553	Top2a_1	900	-	98885493	98885504
11	98902512	98902572	Igfbp4_1	900	+	98902561	98902572
11	98950612	98950672	Tns4_1	900	-	98950612	98950623
11	99016380	99016440	Ccr7_1	900	-	99016380	99016391
11	99092232	99092292	Smarce1_1	900	-	99092232	99092243
11	99105370	99105430	Krt222_1	900	-	99105370	99105381
11	99146551	99146611	Krt24_1	900	-	99146551	99146562
11	99184254	99184314	Krt25_1	900	-	99184254	99184265
11	99212407	99212467	Krt27_1	900	-	99212407	99212418
11	99236206	99236266	Krt28_1	900	-	99236206	99236217
11	99250658	99250718	K1C1_1	900	-	99250658	99250669
11	99283559	99283619	Krt12_1	900	-	99283559	99283570
11	99299455	99299515	Krt20_1	900	-	99299455	99299466
11	99354422	99354482	Krt23_1	900	-	99354422	99354433
11	99382641	99382701	Krt39_1	900	-	99382641	99382652
11	99404442	99404502	Krt40_1	900	-	99404442	99404453
11	99412166	99412226	Krtap3-3_1	900	-	99412166	99412177
11	99418156	99418216	Krtap3-2_1	900	-	99418156	99418167
11	99427939	99427999	Krtap3-1_1	900	-	99427939	99427950
11	99442319	99442379	Krtap1-5_1	900	-	99442319	99442330
11	99444980	99445040	Krtap1-4_1	900	-	99444980	99444991
11	99452541	99452601	Krtap1-3_1	900	-	99452541	99452552
11	99459409	99459469	Krtap9-3_1	900	-	99459409	99459420
11	99464630	99464690	Gm11938_1	900	-	99464630	99464641
11	99471552	99471612	Gm11937_1	900	-	99471552	99471563
11	99476149	99476209	Gm11562_1	900	-	99476149	99476160
11	99489541	99489601	Krtap4-1_1	900	-	99489541	99489552
11	99496383	99496443	Krtap4-2_1	900	-	99496383	99496394
11	99505392	99505452	Krtap4-7_1	900	-	99505392	99505403
11	99520285	99520345	Gm11563_1	900	-	99520285	99520296
11	99527263	99527323	Krtap4-6_1	900	-	99527263	99527274
11	99634216	99634276	Gm11595_1	900	-	99634216	99634227
11	99642007	99642067	Krtap4-8_1	900	-	99642007	99642018
11	99646458	99646518	Krtap4-9_1	900	+	99646507	99646518
11	99654656	99654716	Gm11596_1	900	-	99654656	99654667
11	99665749	99665809	Krtap4-13_1	900	-	99665749	99665760
11	99671195	99671255	Gm11554_1	900	-	99671195	99671206
11	99676966	99677026	Gm11564_1	900	-	99676966	99676977
11	99699164	99699224	2300003K06Rik_1	900	-	99699164	99699175
11	99712933	99712993	Krtap4-16_1	900	-	99712933	99712944
11	99740451	99740511	Gm11567_1	900	+	99740500	99740511
11	99769184	99769244	Krtap31-1_1	900	+	99769233	99769244
11	99775995	99776055	Gm11565_1	900	+	99776044	99776055
11	99797555	99797615	Krtap31-2_1	900	+	99797604	99797615
11	99809688	99809748	Krtap9-5_1	900	+	99809737	99809748
11	99855297	99855357	Krtap17-1_1	900	-	99855297	99855308
11	99877515	99877575	Krt33a_1	900	-	99877515	99877526
11	99891188	99891248	Krt33b_1	900	-	99891188	99891199
11	99902857	99902917	Krt34_1	900	-	99902857	99902868
11	99911854	99911914	Krt31_1	900	-	99911854	99911865
11	99949570	99949630	Krt32_1	900	-	99949570	99949581
11	99966943	99967003	Krt36_1	900	-	99966943	99966954
11	99982869	99982929	Krt13_1	900	-	99982869	99982880
11	99997252	99997312	Krt15_1	900	-	99997252	99997263
11	100007231	100007291	Krt19_1	900	-	100007231	100007242
11	100054333	100054393	Krt9_1	900	-	100054333	100054344
11	100068822	100068882	Krt14_1	900	-	100068822	100068833
11	100110265	100110325	Krt16_1	900	-	100110265	100110276
11	100122332	100122392	Krt17_1	900	-	100122332	100122343
11	100131202	100131262	Krt42_1	900	-	100131202	100131213
11	100181250	100181310	Eif1_1	900	+	100181299	100181310
11	100195676	100195736	Gast_1	900	+	100195725	100195736
11	100217389	100217449	Hap1_1	900	-	100217389	100217400
11	100259066	100259126	Jup_1	900	-	100259066	100259077
11	100276000	100276060	Leprel4_1	900	-	100276000	100276011
11	100277018	100277078	Fkbp10_1	900	+	100277067	100277078
11	100302256	100302316	Nt5c3l_2	900	-	100302256	100302267
11	100302367	100302427	Nt5c3l_1	900	-	100302367	100302378
11	100303172	100303232	Klhl10_1	900	+	100303221	100303232
11	100334082	100334142	Klhl11_1	900	-	100334082	100334093
11	100389172	100389232	Acly_1	900	-	100389172	100389183
11	100406958	100407018	Ttc25_1	900	+	100407007	100407018
11	100436237	100436297	Cnp_1	900	+	100436286	100436297
11	100481507	100481567	Dnajc7_1	900	-	100481507	100481518
11	100481549	100481609	Nkiras2_1	900	+	100481598	100481609
11	100484167	100484227	Nkiras2_2	900	+	100484216	100484227
11	100565562	100565622	Dhx58_1	900	-	100565562	100565573
11	100573747	100573807	Kat2a_1	900	-	100573747	100573758
11	100575193	100575253	Hspb9_1	900	+	100575242	100575253
11	100599482	100599542	Rab5c_1	900	-	100599482	100599493
11	100621051	100621111	Kcnh4_1	900	-	100621051	100621062
11	100624238	100624298	Hcrt_1	900	-	100624238	100624249
11	100632249	100632309	Ghdc_1	900	-	100632249	100632260
11	100683870	100683930	Stat5b_2	900	-	100683870	100683881
11	100711850	100711910	Stat5b_1	900	-	100711850	100711861
11	100720741	100720801	Stat5a_1	900	+	100720790	100720801
11	100721137	100721197	Stat5a_2	900	+	100721186	100721197
11	100721727	100721787	Stat5a_3	900	+	100721776	100721787
11	100800722	100800782	Stat3_1	900	-	100800722	100800733
11	100831918	100831978	Ptrf_1	900	-	100831918	100831929
11	100870748	100870808	Atp6v0a1_1	900	+	100870797	100870808
11	100873135	100873195	Atp6v0a1_2	900	+	100873184	100873195
11	100931377	100931437	Naglu_1	900	+	100931426	100931437
11	100939433	100939493	Hsd17b1_1	900	+	100939482	100939493
11	100943881	100943941	Coasy_1	900	+	100943930	100943941
11	100948554	100948614	Mlx_1	900	+	100948603	100948614
11	100956713	100956773	Psmc3ip_1	900	-	100956713	100956724
11	100981144	100981204	Fam134c_1	900	-	100981144	100981155
11	100981403	100981463	Tubg1_1	900	+	100981452	100981463
11	101017162	101017222	Tubg2_1	900	+	101017211	101017222
11	101017278	101017338	Tubg2_2	900	+	101017327	101017338
11	101032620	101032680	Plekhh3_1	900	-	101032620	101032631
11	101036746	101036806	Ccr10_1	900	-	101036746	101036757
11	101037466	101037526	Cntnap1_1	900	+	101037515	101037526
11	101087729	101087789	Ezh1_1	900	-	101087729	101087740
11	101107678	101107738	Ramp2_1	900	+	101107727	101107738
11	101115001	101115061	Vps25_1	900	+	101115050	101115061
11	101121855	101121915	Wnk4_1	900	+	101121904	101121915
11	101140241	101140301	Ccdc56_1	900	-	101140241	101140252
11	101140368	101140428	Cntd1_1	900	+	101140417	101140428
11	101163559	101163619	Becn1_1	900	-	101163559	101163570
11	101177496	101177556	Psme3_1	900	+	101177545	101177556
11	101192112	101192172	Aoc3_1	900	+	101192161	101192172
11	101228980	101229040	G6pc_1	900	+	101229029	101229040
11	101278704	101278764	Aarsd1_1	900	-	101278704	101278715
11	101286356	101286416	Rundc1_1	900	+	101286405	101286416
11	101286677	101286737	1700113I22Rik_1	900	-	101286677	101286688
11	101303682	101303742	Rpl27_1	900	+	101303731	101303742
11	101309745	101309805	Ifi35_1	900	+	101309794	101309805
11	101327502	101327562	Vat1_1	900	-	101327502	101327513
11	101329483	101329543	Rnd2_1	900	+	101329532	101329543
11	101413155	101413215	Brca1_1	900	-	101413155	101413166
11	101413664	101413724	Nbr1_1	900	+	101413713	101413724
11	101414131	101414191	Nbr1_2	900	+	101414180	101414191
11	101443558	101443618	Tmem106a_1	900	+	101443607	101443618
11	101489219	101489279	Rdm1_1	900	+	101489268	101489279
11	101526825	101526885	Arl4d_1	900	+	101526874	101526885
11	101594293	101594353	Dhx8_1	900	+	101594342	101594353
11	101645838	101645898	Etv4_2	900	-	101645838	101645849
11	101646569	101646629	Etv4_1	900	-	101646569	101646580
11	101755666	101755726	Meox1_1	900	-	101755666	101755677
11	101828318	101828378	Sost_1	900	-	101828318	101828329
11	101846060	101846120	Dusp3_1	900	-	101846060	101846071
11	101848345	101848405	1700006E09Rik_1	900	+	101848394	101848405
11	101888237	101888297	Mpp3_1	900	-	101888237	101888248
11	101902822	101902882	Cd300lg_1	900	+	101902871	101902882
11	101943782	101943842	Mpp2_2	900	-	101943782	101943793
11	101949809	101949869	Mpp2_1	900	-	101949809	101949820
11	101962622	101962682	Ppy_1	900	-	101962622	101962633
11	101969135	101969195	Pyy_1	900	-	101969135	101969146
11	102006759	102006819	Nags_1	900	+	102006808	102006819
11	102017660	102017720	Tmem101_1	900	-	102017660	102017671
11	102046561	102046621	Lsm12_1	900	-	102046561	102046572
11	102051083	102051143	G6pc3_1	900	+	102051132	102051143
11	102091442	102091502	Hdac5_1	900	-	102091442	102091453
11	102110143	102110203	BC030867_1	900	+	102110192	102110203
11	102130015	102130075	Asb16_1	900	+	102130064	102130075
11	102146242	102146302	Tmub2_1	900	+	102146291	102146302
11	102146510	102146570	Tmub2_2	900	+	102146559	102146570
11	102158089	102158149	Atxn7l3_1	900	-	102158089	102158100
11	102178002	102178062	Ubtf_4	900	-	102178002	102178013
11	102178549	102178609	Ubtf_3	900	-	102178549	102178560
11	102179103	102179163	Ubtf_2	900	-	102179103	102179114
11	102180265	102180325	Ubtf_1	900	-	102180265	102180276
11	102226440	102226500	B3AT_2	900	-	102226440	102226451
11	102226552	102226612	B3AT_1	900	-	102226552	102226563
11	102254707	102254767	Rundc3a_1	900	+	102254756	102254767
11	102268779	102268839	Slc25a39_1	900	-	102268779	102268790
11	102291771	102291831	Grn_1	900	+	102291820	102291831
11	102308908	102308968	Fam171a2_1	900	-	102308908	102308919
11	102331047	102331107	Itga2b_1	900	-	102331047	102331058
11	102417449	102417509	Gpatch8_1	900	-	102417449	102417460
11	102465790	102465850	Fzd2_1	900	+	102465839	102465850
11	102466012	102466072	Fzd2_2	900	+	102466061	102466072
11	102526887	102526947	Gm1564_1	900	+	102526936	102526947
11	102559020	102559080	Ccdc43_1	900	-	102559020	102559031
11	102622810	102622870	Adam11_1	900	+	102622859	102622870
11	102680427	102680487	Gjc1_2	900	-	102680427	102680438
11	102680975	102681035	Gjc1_1	900	-	102680975	102680986
11	102697693	102697753	Higd1b_1	900	+	102697742	102697753
11	102742235	102742295	Eftud2_1	900	-	102742235	102742246
11	102742491	102742551	Ccdc103_1	900	+	102742540	102742551
11	102746413	102746473	Fam187a_1	900	+	102746462	102746473
11	102758433	102758493	Gfap_1	900	-	102758433	102758444
11	102786426	102786486	Kif18b_1	900	-	102786426	102786437
11	102807976	102808036	C1ql1_1	900	-	102807976	102807987
11	102878427	102878487	Dcakd_1	900	-	102878427	102878438
11	102889823	102889883	Nmt1_1	900	+	102889872	102889883
11	102962926	102962986	Plcd3_1	900	-	102962926	102962937
11	102966042	102966102	Acbd4_1	900	+	102966091	102966102
11	102977495	102977555	Hexim1_1	900	+	102977544	102977555
11	102994603	102994663	Hexim2_1	900	+	102994652	102994663
11	103032352	103032412	Fmnl1_1	900	+	103032401	103032412
11	103079735	103079795	4933400C05Rik_1	900	-	103079735	103079746
11	103128675	103128735	Map3k14_1	900	-	103128675	103128686
11	103201070	103201130	Arhgap27_2	900	-	103201070	103201081
11	103205967	103206027	Arhgap27_1	900	-	103205967	103205978
11	103273981	103274041	Plekhm1_1	900	-	103273981	103273992
11	103500148	103500208	Lyzl6_1	900	-	103500148	103500159
11	103510804	103510864	Rprml_1	900	+	103510853	103510864
11	103558999	103559059	Gosr2_1	900	-	103558999	103559010
11	103611127	103611187	Wnt9b_1	900	-	103611127	103611138
11	103635648	103635708	Wnt3_1	900	+	103635697	103635708
11	103815327	103815387	Nsf_1	900	-	103815327	103815338
11	103827997	103828057	Arf2_1	900	+	103828046	103828057
11	103994111	103994171	Crhr1_1	900	+	103994160	103994171
11	104047615	104047675	4933407P14Rik_1	900	+	104047664	104047675
11	104092743	104092803	Mapt_1	900	+	104092792	104092803
11	104303573	104303633	1700081L11Rik_5	900	-	104303573	104303584
11	104304220	104304280	1700081L11Rik_4	900	-	104304220	104304231
11	104329070	104329130	1700081L11Rik_3	900	-	104329070	104329081
11	104330156	104330216	1700081L11Rik_2	900	-	104330156	104330167
11	104330746	104330806	1700081L11Rik_1	900	-	104330746	104330757
11	104411815	104411875	Cdc27_1	900	-	104411815	104411826
11	104411958	104412018	Myl4_1	900	+	104412007	104412018
11	104438641	104438701	Myl4_2	900	+	104438690	104438701
11	104469318	104469378	Itgb3_1	900	+	104469367	104469378
11	104498618	104498678	Itgb3_2	900	+	104498667	104498678
11	104953503	104953563	Efcab3_1	900	+	104953552	104953563
11	104987755	104987815	Mettl2_1	900	+	104987804	104987815
11	105042977	105043037	Tlk2_1	900	+	105043026	105043037
11	105153920	105153980	Mrc2_1	900	+	105153969	105153980
11	105318008	105318068	March10_1	900	-	105318008	105318019
11	105805448	105805508	Cyb561_1	900	-	105805448	105805459
11	105829212	105829272	Ace_1	900	+	105829261	105829272
11	105836511	105836571	Ace_2	900	+	105836560	105836571
11	105869412	105869472	Kcnh6_1	900	+	105869461	105869472
11	105898169	105898229	Dcaf7_1	900	+	105898218	105898229
11	105927355	105927415	Taco1_1	900	+	105927404	105927415
11	105946225	105946285	Map3k3_1	900	+	105946274	105946285
11	106021445	106021505	Limd2_2	900	-	106021445	106021456
11	106021822	106021882	Limd2_1	900	-	106021822	106021833
11	106054798	106054858	Strada_1	900	-	106054798	106054809
11	106077636	106077696	Ccdc47_1	900	-	106077636	106077647
11	106078212	106078272	Ddx42_1	900	+	106078261	106078272
11	106117129	106117189	Ftsj3_1	900	-	106117129	106117140
11	106128932	106128992	Smarcd2_2	900	-	106128932	106128943
11	106134081	106134141	Smarcd2_1	900	-	106134081	106134092
11	106137986	106138046	Tcam1_1	900	+	106138035	106138046
11	106163113	106163173	Gh_1	900	-	106163113	106163124
11	106175840	106175900	Cd79b_1	900	-	106175840	106175851
11	106210451	106210511	Scn4a_1	900	-	106210451	106210462
11	106226747	106226807	2310007L24Rik_1	900	+	106226796	106226807
11	106236109	106236169	2310007L24Rik_2	900	+	106236158	106236169
11	106243897	106243957	Icam2_1	900	-	106243897	106243908
11	106349113	106349173	Ern1_1	900	-	106349113	106349124
11	106429729	106429789	Tex2_3	900	-	106429729	106429740
11	106440426	106440486	Tex2_2	900	-	106440426	106440437
11	106474270	106474330	Tex2_1	900	-	106474270	106474281
11	106576582	106576642	Pecam1_1	900	-	106576582	106576593
11	106612532	106612592	Gm885_1	900	+	106612581	106612592
11	106645266	106645326	Ddx5_3	900	-	106645266	106645277
11	106649796	106649856	Ddx5_2	900	-	106649796	106649807
